id,lat,long
0,-1.2541490072867956,36.831384620944654
1,-1.3211925461648246,36.77438490721353
2,-1.2696946318729323,36.89315331167702
3,-1.262828637104564,36.819016327880924
4,-1.2596876582171215,36.80432254900583
5,-1.2909250148518567,36.754698891960096
6,-1.2900379777974575,36.74839487209993
